Course Name,Timestamp,Rating,Comment
Spark and Hadoop Practice Tests (Formerly CCA 175 Tests),2021-02-03 04:26:45,4,
Linux Fundamentals for IT Professionals,2021-02-03 03:35:01,2.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-02-02 21:41:55,4,
Databricks Essentials for Spark Developers (Azure and AWS),2021-02-02 19:00:53,4,
Practical Guide to setup Hadoop and Spark Cluster using CDH,2021-02-02 18:23:59,5,
Scala and Spark 2 - Getting Started,2021-02-02 18:16:41,3.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-02-02 10:11:39,4.5,
Linux Fundamentals for IT Professionals,2021-02-02 07:09:38,5,
Linux Fundamentals for IT Professionals,2021-02-02 06:07:29,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-02-01 21:11:59,4.5,
Linux Fundamentals for IT Professionals,2021-02-01 21:11:55,3,
Linux Fundamentals for IT Professionals,2021-02-01 16:33:03,3.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-02-01 14:37:04,1,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-02-01 12:16:21,4,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-02-01 06:52:34,4.5,
Build streaming applications using Apache Kafka and Scala,2021-02-01 04:47:04,4.5,"Yes,truely."
DevOps Series - Server Automation using Ansible,2021-02-01 03:32:36,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-31 16:03:48,4.5,
Linux Fundamentals for IT Professionals,2021-01-31 12:13:12,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-31 10:31:56,1,
Practical Guide to setup Hadoop and Spark Cluster using CDH,2021-01-30 16:58:04,5,Very helpful.
Scala and Spark 2 - Getting Started,2021-01-30 14:31:38,4,
Linux Fundamentals for IT Professionals,2021-01-30 08:45:56,5,
Apache Sqoop for Data Ingestion into Hadoop HDFS,2021-01-30 03:40:12,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-29 22:55:26,4,
Mastering SQL using Postgresql,2021-01-29 19:03:32,4,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-29 18:20:48,3.5,
Securing Hadoop Cluster using Kerberos and Sentry,2021-01-29 16:00:06,4,
Linux Fundamentals for IT Professionals,2021-01-29 15:37:23,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-29 13:16:53,5,GOOD
DevOps Series - Server Automation using Ansible,2021-01-29 11:30:54,3,
Linux Fundamentals for IT Professionals,2021-01-29 05:07:56,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-29 01:30:42,5,
Linux Fundamentals for IT Professionals,2021-01-28 22:06:49,4,
Linux Fundamentals for IT Professionals,2021-01-28 19:23:02,3.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-28 17:07:14,4,
HDPCD:Spark using Python (pyspark),2021-01-28 15:25:53,5,
Linux Fundamentals for IT Professionals,2021-01-28 12:36:08,3.5,
DevOps Series - Setup Environment using Virtual Machines,2021-01-28 11:13:09,3.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-28 10:41:53,3.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-27 19:47:15,3.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-27 17:53:03,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-27 17:29:58,3.5,
Databricks Essentials for Spark Developers (Azure and AWS),2021-01-27 13:08:00,4.5,
Practical Guide to setup Hadoop and Spark Cluster using CDH,2021-01-27 11:15:12,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-27 08:32:46,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-27 04:47:17,5,
Scala and Spark 2 - Getting Started,2021-01-26 23:41:48,5,
Linux Fundamentals for IT Professionals,2021-01-26 17:22:53,5,
Linux Fundamentals for IT Professionals,2021-01-26 16:56:19,5,
DevOps Series - Server Automation using Ansible,2021-01-26 16:14:35,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-26 15:13:49,4,
Linux Fundamentals for IT Professionals,2021-01-26 14:14:32,5,
Practical Guide to setup Hadoop and Spark Cluster using CDH,2021-01-26 11:01:46,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-26 09:19:06,3.5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-26 08:36:22,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-26 08:22:20,5,
Practical Guide to setup Hadoop and Spark Cluster using CDH,2021-01-26 07:29:00,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-26 03:51:12,5,
Linux Fundamentals for IT Professionals,2021-01-26 01:10:30,4,
Scala and Spark 2 - Getting Started,2021-01-25 23:31:02,3,It switched from Windows to Mac. There should have been a synergy.
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-25 21:42:54,5,
Linux Fundamentals for IT Professionals,2021-01-25 17:08:40,3.5,So far the course is covering known information
Apache Flume - Ingesting log data into Hadoop and Kafka,2021-01-25 16:12:04,4,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-25 10:16:39,1,
Apache Sqoop for Data Ingestion into Hadoop HDFS,2021-01-25 07:49:10,5,
Practical Guide to setup Hadoop and Spark Cluster using CDH,2021-01-25 07:03:57,4.5,
DevOps Series - Server Automation using Ansible,2021-01-25 06:33:12,3,good
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-25 03:55:57,5,
Spark and Hadoop Practice Tests (Formerly CCA 175 Tests),2021-01-24 21:55:12,1,
Linux Fundamentals for IT Professionals,2021-01-24 18:55:56,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-24 16:54:00,4,Although there's some repeated content the course covers all aspects for CCA175
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-24 12:13:14,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-24 11:56:35,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-24 11:34:34,4,
Databricks Essentials for Spark Developers (Azure and AWS),2021-01-24 08:27:01,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-24 07:55:55,5,
HDPCD:Spark using Scala,2021-01-23 23:00:33,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-23 18:40:06,5,
HDPCD:Spark using Scala,2021-01-23 02:28:59,5,Good Course...
Linux Fundamentals for IT Professionals,2021-01-22 19:00:17,3.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-22 11:26:00,2.5,
Linux Fundamentals for IT Professionals,2021-01-22 08:58:23,3.5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-22 03:59:48,3.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-21 13:15:34,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-21 11:43:40,3,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-21 11:25:11,5,
Setup Development Environment for Python 3 and Pyspark 3,2021-01-21 08:07:07,3.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-21 06:18:58,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-20 16:53:21,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-20 16:23:35,4,
DevOps Series - Server Automation using Ansible,2021-01-20 14:42:44,4.5,amazing
Scala and Spark 2 - Getting Started,2021-01-20 05:05:36,4,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-20 00:15:08,5,
Linux Fundamentals for IT Professionals,2021-01-19 21:32:06,4,
Fundamentals of Programming using Python 3,2021-01-19 20:30:05,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-19 18:02:35,3.5,
Linux Fundamentals for IT Professionals,2021-01-19 16:09:52,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-19 14:32:05,4.5,
Linux Fundamentals for IT Professionals,2021-01-19 14:01:20,3,
Linux Fundamentals for IT Professionals,2021-01-19 12:34:13,1,el indio que habla tiene una papa en la boca
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-19 03:56:43,4,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-18 23:04:23,4.5,
Linux Fundamentals for IT Professionals,2021-01-18 14:16:12,3.5,
Mastering SQL using Postgresql,2021-01-18 05:51:44,5,
Scala and Spark 2 - Getting Started,2021-01-17 23:09:12,5,
Mastering SQL using Postgresql,2021-01-17 18:55:55,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-16 06:08:59,4.5,
Linux Fundamentals for IT Professionals,2021-01-16 03:05:06,4.5,
Fundamentals of Programming using Python 3,2021-01-16 01:24:42,4.5,
Linux Fundamentals for IT Professionals,2021-01-15 17:05:39,3.5,Linux
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-15 16:39:19,4,Very good course.  sometimes still struggling with pronunciation
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-15 13:59:12,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-15 09:38:14,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-15 02:21:06,4,
AWS EMR and Spark 2 using Scala,2021-01-14 22:55:24,5,
Databricks Essentials for Spark Developers (Azure and AWS),2021-01-14 16:23:37,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-14 16:07:36,3,
Setup Development Environment for Python 3 and Pyspark 3,2021-01-14 14:06:57,3,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-14 12:17:39,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-14 11:12:23,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-14 08:21:43,5,
Spark and Hadoop Practice Tests (Formerly CCA 175 Tests),2021-01-14 06:48:41,3.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-13 19:55:05,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-13 10:19:58,4,
Databricks Essentials for Spark Developers (Azure and AWS),2021-01-13 09:46:56,4,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-13 08:31:13,4,
Linux Fundamentals for IT Professionals,2021-01-13 06:23:41,3,"Plus points: 
     The course covers a lot of content. 
     Lots of things/concepts had been explained in less time.

Minus/Negative points:
     There are so many places where you feel that there is no link between what the trainer said just 5mins ago and in what he is saying now. You basically have to do research for thorough understanding. Which costs a lot of time."
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-13 06:00:41,4.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-13 04:56:26,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-12 14:26:52,5,
AWS EMR and Spark 2 using Scala,2021-01-12 10:55:33,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-12 10:52:04,3.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-12 10:15:28,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-11 22:55:24,5,
Practical Guide to setup Hadoop and Spark Cluster using CDH,2021-01-11 19:13:42,4,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-11 17:04:22,4.5,
Linux Fundamentals for IT Professionals,2021-01-11 13:23:38,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-11 10:34:19,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-11 10:31:11,4.5,
Linux Fundamentals for IT Professionals,2021-01-11 01:53:05,5,
Linux Fundamentals for IT Professionals,2021-01-10 14:53:50,3.5,
Spark and Hadoop Practice Tests (Formerly CCA 175 Tests),2021-01-10 13:17:59,5,
DevOps Series - Setup Environment using Virtual Machines,2021-01-09 17:12:19,4,
Practical Guide to setup Hadoop and Spark Cluster using CDH,2021-01-09 17:00:20,4.5,
Linux Fundamentals for IT Professionals,2021-01-09 16:40:46,5,
Scala and Spark 2 - Getting Started,2021-01-09 13:09:53,5,good for beginners..
Linux Fundamentals for IT Professionals,2021-01-08 16:03:16,3,Difficult to understand the teacher.  The concepts to this point are things I know being in computer industry
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-08 13:13:12,5,"One of the most exhaustive material on big data stack . This tutorial surely gives lot confidence . Illustrations & examples cited , reflects practical use cases from IT world ..  not just theoretical  hello world sort of examples . The author  has in depth knowledge of the Big data eco system and I thank him for helping me to venture into big data domain."
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-08 10:05:25,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-08 09:54:35,5,
Databricks Essentials for Spark Developers (Azure and AWS),2021-01-08 08:48:14,4,
Linux Fundamentals for IT Professionals,2021-01-08 08:37:04,4,
Practical Guide to setup Hadoop and Spark Cluster using CDH,2021-01-08 07:11:39,3.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-08 04:58:25,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-07 21:54:01,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-07 21:48:51,3,"The instructor described the topics very clearly . He covered breadth of the topics. Few topics can be trimmed, some topics can be clubbed together and cut short to save the time of the audience. I felt some topics can be elaborate. The instructor skipped few details suggesting users to google for the topic. Some of the important demos are skipped and left for audience to try example: Create table section- did not actually show how to create tables using various file formats in hdfs."
Linux Fundamentals for IT Professionals,2021-01-07 17:59:16,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-07 16:27:03,4,good
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-07 11:53:14,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-07 11:37:50,4,
Practical Guide to setup Hadoop and Spark Cluster using CDH,2021-01-07 10:35:13,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-07 09:17:05,5,
Linux Fundamentals for IT Professionals,2021-01-07 08:45:47,1.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-07 08:02:13,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-07 06:38:59,4.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-07 06:08:30,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-07 04:36:04,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-07 03:58:10,3.5,
Fundamentals of Programming using Python 3,2021-01-06 19:29:30,3.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-06 16:23:20,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-06 13:32:39,4,
Linux Fundamentals for IT Professionals,2021-01-06 12:37:48,1,stuck at Cigwin..
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-06 08:42:37,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-06 06:48:42,4,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-06 06:34:40,4,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-06 03:42:43,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-06 03:20:13,4,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-05 20:06:44,4,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-05 20:03:49,1,Old version of python and spark is used. The flow is not clear I expected a lot.
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-05 19:21:22,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-05 19:03:13,4,
Scala and Spark 2 - Getting Started,2021-01-05 18:05:57,5,
Linux Fundamentals for IT Professionals,2021-01-05 18:00:25,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-05 17:02:15,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-05 16:00:22,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-05 13:03:17,3.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-05 11:18:42,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-05 10:57:16,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-05 10:21:29,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-05 09:43:56,5,excellent content
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-05 08:24:01,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-05 06:21:50,4,Screen rotation not working
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-05 03:14:24,2.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-04 23:56:12,4,
Setup Development Environment for Python 3 and Pyspark 3,2021-01-04 19:55:19,4,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-04 16:02:47,5,
Databricks Essentials for Spark Developers (Azure and AWS),2021-01-04 15:57:13,4,
Linux Fundamentals for IT Professionals,2021-01-04 15:38:33,1,Instructor is too fast and does not usually clearly understand his spoken english
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-04 14:55:12,4.5,
Linux Fundamentals for IT Professionals,2021-01-04 14:25:01,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-04 07:40:28,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-04 07:27:56,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-04 07:26:35,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-04 07:01:50,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-04 01:52:55,4.5,
Build streaming applications using Apache Kafka and Scala,2021-01-04 00:20:04,3.5,The only Kafka offering in Scala.  Learned about running Ubuntu on Windows and scala repl. Interesting geoip example.
Linux Fundamentals for IT Professionals,2021-01-03 23:43:22,4,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-03 21:53:44,5,Excellent prep course.
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-03 19:26:29,4.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-03 15:04:29,4,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-03 14:25:46,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-03 13:19:51,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-03 10:51:17,5,
Scala and Spark 2 - Getting Started,2021-01-03 10:14:26,3,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-03 08:51:09,5,
Scala and Spark 2 - Getting Started,2021-01-03 06:54:28,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-03 03:57:59,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-02 21:26:55,3.5,good
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-02 21:20:51,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-02 19:55:35,5,highly recommend the course for anyone starting out with spark or an experienced developer that needs a refresher
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-02 19:47:07,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-02 15:49:46,3.5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2021-01-02 15:24:09,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-02 15:14:49,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-02 12:43:59,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-02 11:11:51,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-02 09:22:43,4,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-02 07:07:55,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-02 05:32:36,4.5,
Databricks Essentials for Spark Developers (Azure and AWS),2021-01-02 04:03:31,4,Good solid course on using DataBricks.
Build streaming applications using Apache Kafka and Scala,2021-01-02 01:37:21,4.5,
Linux Fundamentals for IT Professionals,2021-01-02 01:29:22,1,Improve your communication skills and come up with a detailed presentation.  Example course (https://www.youtube.com/watch?v=wtdFPppcup4). Please take a look at it. Note I don't work for Edureka
DevOps Series - Server Automation using Ansible,2021-01-01 18:55:49,5,
Linux Fundamentals for IT Professionals,2021-01-01 18:49:34,4,
Databricks Essentials for Spark Developers (Azure and AWS),2021-01-01 15:51:38,4,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-01 13:47:48,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-01 11:16:43,4,
Linux Fundamentals for IT Professionals,2021-01-01 10:01:04,3.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-01 09:03:15,3.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2021-01-01 07:44:35,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2021-01-01 04:56:53,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2020-12-31 22:39:57,3.5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2020-12-31 22:09:59,5,
Setup Development Environment for Python 3 and Pyspark 3,2020-12-31 20:45:14,3.5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2020-12-31 17:54:48,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2020-12-31 14:26:29,4.5,
Fundamentals of Programming using Python 3,2020-12-31 14:09:52,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2020-12-31 14:03:22,4,
Setup Development Environment for Python 3 and Pyspark 3,2020-12-31 12:57:49,3.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-31 12:02:43,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2020-12-31 08:52:36,5,
DevOps Series - Server Automation using Ansible,2020-12-31 06:51:50,3,
Setup Development Environment for Python 3 and Pyspark 3,2020-12-31 06:31:22,4,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2020-12-30 21:37:15,4.5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2020-12-30 20:14:13,5,
Linux Fundamentals for IT Professionals,2020-12-30 19:20:53,3,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-30 12:40:10,5,
Linux Fundamentals for IT Professionals,2020-12-30 10:18:41,5,
Spark SQL and Spark 3 using Scala Hands-On with Labs,2020-12-30 09:50:29,4.5,
Linux Fundamentals for IT Professionals,2020-12-30 06:28:52,3,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2020-12-30 01:20:42,4,Well explained
Spark SQL and Spark 3 using Scala Hands-On with Labs,2020-12-29 15:29:35,3.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-29 07:48:30,4.5,
Scala and Spark 2 - Getting Started,2020-12-29 07:06:21,5,
Linux Fundamentals for IT Professionals,2020-12-28 22:06:15,4,
Linux Fundamentals for IT Professionals,2020-12-28 20:25:55,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-28 15:51:31,4.5,
Scala and Spark 2 - Getting Started,2020-12-28 14:16:53,4,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2020-12-28 10:46:48,3.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2020-12-28 09:58:10,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-27 17:54:39,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-27 17:16:55,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-27 16:06:27,3.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-27 15:01:49,3,"Content is good but the pronunciation of lector is bad as well as automatic generated subtitles, so its very difficult to understand whats been said sometimes"
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-27 13:56:40,4.5,the way the course was designed and indepth  details of each topic
Databricks Essentials for Spark Developers (Azure and AWS),2020-12-27 06:40:59,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-27 05:39:08,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2020-12-27 05:07:42,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-27 01:21:34,5,
Linux Fundamentals for IT Professionals,2020-12-26 21:13:10,5,So far excellent
Spark SQL and Spark 3 using Scala Hands-On with Labs,2020-12-26 17:46:21,3.5,
Setup Development Environment for Python 3 and Pyspark 3,2020-12-26 15:49:57,4.5,
HDPCD:Spark using Scala,2020-12-26 03:41:41,4,
Linux Fundamentals for IT Professionals,2020-12-25 23:05:58,1.5,"The author is knowledgeable but he is rushing, unorganized and the audio is bad. He is typing commands without explaining parts of commands but only to show how it should look like. He is jumping from MacOS to Windows and then remoting to CentOS. Though the titles of videos are something I would like to check and know more about them, I will just shut down and delete the course from my list because it's a messy presentation."
Linux Fundamentals for IT Professionals,2020-12-25 21:05:48,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2020-12-25 19:21:51,4,
Practical Guide to setup Hadoop and Spark Cluster using CDH,2020-12-25 17:42:47,5,
Scala and Spark 2 - Getting Started,2020-12-25 17:27:34,2.5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2020-12-25 17:14:53,4,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-25 16:57:29,5,
Spark and Hadoop Practice Tests (Formerly CCA 175 Tests),2020-12-25 16:00:30,3.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-25 13:28:31,5,
Linux Fundamentals for IT Professionals,2020-12-25 13:26:04,3.5,Speaker speak too fast.
Linux Fundamentals for IT Professionals,2020-12-25 12:06:48,5,cool
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-25 06:28:23,4.5,
HDPCD:Spark using Python (pyspark),2020-12-25 04:24:13,4,
DevOps Series - Server Automation using Ansible,2020-12-25 02:28:42,4.5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-24 21:02:49,4.5,
Setup Development Environment for Python 3 and Pyspark 3,2020-12-24 20:38:54,4,
Linux Fundamentals for IT Professionals,2020-12-24 19:27:48,3.5,
Spark and Hadoop Practice Tests (Formerly CCA 175 Tests),2020-12-24 18:53:27,3,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-24 13:48:42,5,
"Sqoop, Hive and Impala for Data Analysts (Formerly CCA 159)",2020-12-24 09:01:50,4.5,
Mastering SQL using Postgresql,2020-12-24 00:12:21,5,
Spark SQL and PySpark 3 using Python 3 Hands-On with Labs,2020-12-23 22:17:47,2,
